"task_id","data_id","method","hm","tol","active_ratio_q","iterations","runtime","time_init","time_loop","time_local","time_global","time_total","time_elbo","memory_peak","memory_total","ELBO","AUROC","AUPRC","TP","FP","TN","FN","precision","recall","FPR"
155,35,"AFI",0.05,0.01,0.5,831,1941.752,159.671,850.094000000018,1072.615,406.059999999988,1764.06788492203,236.476000000003,3566,103,-155966649.376256,0.998618100155052,0.452728930317998,1745,1882,2995605,768,0.481113868210642,0.694389176283327,0.000627859270115267
155,35,"AFIO",0.05,0.01,0.5,831,1801.965,161.351000000001,881.978999999981,1105.79099999999,408.892000000033,1622.15012454987,59.0839999999898,3634,103,-155966649.376256,0.998618100155052,0.452728930317998,1745,1882,2995605,768,0.481113868210642,0.694389176283327,0.000627859270115267
155,35,"RF",0.05,0.01,0.5,1014,2295.685,160.099,1034.02500000001,1304.06799999999,494.540000000004,2117.27032804489,288.027000000009,3983.5,115.7,-155966789.73803,0.998592300257093,0.448726535088403,1746,1914,2995573,767,0.477049180327869,0.694787107043374,0.000638534879383964
155,35,"Vanilla",0.05,0.01,0.5,844,2836.348,161.595,1753.26199999999,1979.294,411.988000000001,2656.31008338928,239.632999999999,3945.3,104.5,-155966583.449751,0.998620507331299,0.453440312339576,1747,1877,2995610,766,0.482064017660044,0.695185037803422,0.000626191206167033
157,37,"AFE",0.05,0.01,0.5,487,1377.562,159.988,672.153000000003,802.010000000017,236.974000000007,1199.82820439339,133.824999999993,3776.9,79.3000000000002,-155937707.076235,0.996933806744936,0.718914203355894,1588,653,2997461,298,0.708612226684516,0.841993637327678,0.000217803592525167
157,37,"AFI",0.05,0.01,0.5,487,1208.203,160.005,501.734999999981,631.908999999966,237.311999999995,1030.70903897285,134.263000000002,3566,79.3000000000002,-155937700.262508,0.996935050368755,0.718933985868888,1588,652,2997462,298,0.708928571428571,0.841993637327678,0.000217470049504455
157,37,"AFIO",0.05,0.01,0.5,487,1115.406,160.048,508.964999999993,638.926999999983,237.029999999986,937.654562234879,34.5070000000014,3634,79.3000000000002,-155937700.262508,0.996935050368755,0.718933985868888,1588,652,2997462,298,0.708928571428571,0.841993637327678,0.000217470049504455
157,37,"RF",0.05,0.01,0.5,590,1365.574,160.674,561.847999999995,718.561000000005,287.444999999996,1187.09764266014,163.847,3983.5,86.4000000000001,-155937761.319527,0.996933557825635,0.717317107313101,1588,659,2997455,298,0.706720071206053,0.841993637327678,0.000219804850649442
157,37,"Vanilla",0.05,0.01,0.5,488,1639.144,161.573,940.384000000001,1071.396,237.970999999997,1459.58752608299,135.587,3945.3,80,-155937727.066745,0.996932667905974,0.717729495184184,1587,654,2997460,299,0.708165997322624,0.841463414634146,0.00021813713554588
158,38,"AFE",0.05,0.01,0.5,629,2100.811,161.071,1225.85099999999,1395.86799999999,309.967000000022,1921.68121480942,179.156999999977,3776.9,89.1000000000001,-155965730.125303,0.998752140850636,0.607127565101998,2807,1645,2994627,921,0.630503144654088,0.752950643776824,0.000549015576689967
158,38,"AFI",0.05,0.01,0.5,623,1558.294,159.387000000001,701.695000000009,867.349999999983,304.313000000043,1380.29448032379,173.129999999998,3566,88.7,-155965679.793152,0.998762011306594,0.608099709408818,2809,1643,2994629,919,0.630952380952381,0.753487124463519,0.000548348080548094
158,38,"AFIO",0.05,0.01,0.5,623,1521.168,161.349,785.005999999999,953.609999999962,308.989999999996,1341.52407360077,42.8880000000063,3566,88.7,-155965679.793152,0.998762011306594,0.608099709408818,2809,1643,2994629,919,0.630952380952381,0.753487124463519,0.000548348080548094
158,38,"RF",0.05,0.01,0.5,781,2078.105,160.462,1059.094,1268.858,385.030999999995,1898.95673727989,221.516000000006,3983.5,99.6000000000001,-155965852.423982,0.998743265551211,0.605338607261157,2808,1672,2994600,920,0.626785714285714,0.753218884120172,0.000558026774605243
158,38,"Vanilla",0.05,0.01,0.5,625,2527.438,163.537,1670.509,1840.02499999999,308.727999999998,2345.2980287075,177.658999999998,3945.3,89.4000000000001,-155965692.155429,0.99875349701551,0.607728301262971,2808,1645,2994627,920,0.630586121715697,0.753218884120172,0.000549015576689967
159,39,"AFE",0.05,0.01,0.5,514,1757.669,161.128,1009.74799999999,1149.60599999999,253.494000000011,1577.89210987091,145.40699999999,3776.9,81.2,-155936999.116174,0.999587964443676,0.805879708020318,2603,711,2996243,443,0.785455642727821,0.854563361785949,0.000237240878572043
159,39,"AFI",0.05,0.01,0.5,519,1392.776,161.179,646.703000000001,785.598999999996,253.67199999996,1212.75798225403,144.018000000004,3672.4,81.5,-155936999.118484,0.999588001414897,0.805878926977885,2603,711,2996243,443,0.785455642727821,0.854563361785949,0.000237240878572043
159,39,"AFIO",0.05,0.01,0.5,519,1300.56,161.219,666.697000000024,807.774999999973,255.777000000008,1121.11992692947,27.768999999992,3726.9,81.5,-155936999.118484,0.999588001414897,0.805878926977885,2603,711,2996243,443,0.785455642727821,0.854563361785949,0.000237240878572043
159,39,"RF",0.05,0.01,0.5,895,2335.88,160.793,1192.84800000001,1433.28000000002,440.954,2156.31720280647,255.10899999999,3983.5,107.5,-155936983.235927,0.999588752779665,0.806560354280762,2604,710,2996244,442,0.785757392878696,0.85489166119501,0.000236907206450283
159,39,"Vanilla",0.05,0.01,0.5,519,2131.767,163.524,1388.617,1530.019,256.766999999996,1949.69380545616,146.945000000001,3945.3,82.0999999999999,-155936983.164053,0.99958845268289,0.806295040455709,2604,710,2996244,442,0.785757392878696,0.85489166119501,0.000236907206450283
160,40,"AFE",0.05,0.01,0.5,438,1571.918,161.239,906.957000000009,1027.12999999999,215.783999999995,1392.04958939552,123.988000000008,3776.9,76,-155942332.855756,0.999172929368834,0.772752683431909,2616,787,2996030,567,0.768733470467235,0.82186616399623,0.000262611964627803
160,40,"AFI",0.05,0.01,0.5,439,1371.557,161.589,705.050999999994,825.707999999984,216.555999999989,1191.40926504135,124.117000000007,3566,76,-155942351.989924,0.999171959442476,0.772660410408985,2616,789,2996028,567,0.768281938325991,0.82186616399623,0.000263279339379081
160,40,"AFIO",0.05,0.01,0.5,439,1139.024,161.304,573.38600000001,692.393000000012,215.002000000007,958.849385976791,26.8159999999943,3634,76,-155942351.989924,0.999171959442476,0.772660410408985,2616,789,2996028,567,0.768281938325991,0.82186616399623,0.000263279339379081
160,40,"RF",0.05,0.01,0.5,480,1334.457,161.991,636.381999999998,767.302000000004,236.379999999997,1153.99032187462,135.837999999996,3983.5,78.9000000000001,-155942435.836345,0.999169362488763,0.771122941230475,2615,800,2996017,568,0.765739385065886,0.821551994973296,0.000266949900511109
160,40,"Vanilla",0.05,0.01,0.5,440,1902.961,163.72,1243.9,1364.82900000001,217.596000000002,1720.55427408218,124.802000000001,3945.3,76.7,-155942354.678964,0.999172220060388,0.772094608149417,2615,789,2996028,568,0.768213866039953,0.821551994973296,0.000263279339379081
161,41,"AFE",0.05,0.01,0.5,481,1525.332,161.59,810.356000000004,943.127999999986,236.779,1344.9892680645,137.327000000004,3776.9,78.9000000000001,-155984134.276564,0.99993578123352,0.956382213804768,2494,154,2997253,99,0.941842900302115,0.961820285383725,5.13777408273217e-05
161,41,"AFI",0.05,0.01,0.5,478,1423.588,161.434,712.338999999994,843.730999999989,235.088000000034,1242.75832414627,136.352000000013,3566,78.7,-155984134.276234,0.99993577119785,0.956381509003695,2494,154,2997253,99,0.941842900302115,0.961820285383725,5.13777408273217e-05
161,41,"AFIO",0.05,0.01,0.5,478,1214.988,161.116,593.881000000005,722.989999999995,232.848000000008,1034.31816363335,51.497000000013,3634,78.7,-155984134.276234,0.99993577119785,0.956381509003695,2494,154,2997253,99,0.941842900302115,0.961820285383725,5.13777408273217e-05
161,41,"RF",0.05,0.01,0.5,496,1333.621,161.238,616.905000000006,753.252000000002,243.962000000008,1153.66683530807,141.442999999995,3983.5,80,-155984175.220549,0.999934821797743,0.954376844182698,2495,158,2997249,98,0.940444779494911,0.962205939066718,5.27122276020574e-05
161,41,"Vanilla",0.05,0.01,0.5,481,2088.276,163.763,1382.172,1515.537,237.511000000012,1905.65170860291,137.902999999999,3945.3,79.5,-155984134.278437,0.999935778788934,0.956381802236527,2494,154,2997253,99,0.941842900302115,0.961820285383725,5.13777408273217e-05
162,42,"AFE",0.05,0.01,0.5,711,1927.957,160.391,962.102000000005,1158.89300000001,347.299999999977,1749.11073207855,200.990000000013,3776.9,94.8000000000002,-155940782.967512,0.998929089069165,0.643035199674331,2387,1368,2995704,541,0.635685752330226,0.815232240437158,0.00045644549079902
162,42,"AFI",0.05,0.01,0.5,779,2156.721,160.471,1052.177,1291.85299999999,386.644999999995,1977.90533876419,250.25300000001,3670.1,99.5,-155940788.10773,0.998920210355726,0.642977439244505,2387,1370,2995702,541,0.635347351610327,0.815232240437158,0.000457112808768024
162,42,"AFIO",0.05,0.01,0.5,779,2040.674,163.51,1044.71099999999,1301.90499999996,390.35099999995,1857.02505087852,114.069000000003,3736.3,99.5,-155940788.10773,0.998920210355726,0.642977439244505,2387,1370,2995702,541,0.635347351610327,0.815232240437158,0.000457112808768024
162,42,"RF",0.05,0.01,0.5,761,1734.634,159.841,739.176000000004,948.583999999997,370.899999999995,1556.70198011398,213.848000000007,3983.5,98.2,-155940964.738932,0.998902308206544,0.637457928319125,2387,1407,2995665,541,0.629151291512915,0.815232240437158,0.000469458191194606
162,42,"Vanilla",0.05,0.01,0.5,542,1807.239,159.838,1048.399,1198.269,263.964999999996,1629.16233515739,150.431999999999,3945.3,83.7,-155940877.893276,0.998920543672847,0.64103457066898,2389,1389,2995683,539,0.632345156167284,0.815915300546448,0.000463452329473566
163,43,"AFE",0.05,0.01,0.5,417,1312.22,161.301,667.202999999999,782.971000000002,206.289999999998,1132.29467535019,119.276999999992,3776.9,74.5,-155976832.768681,0.997790790541621,0.466732560738254,2729,2828,2992937,1506,0.491092315997841,0.644391971664699,0.000943999278982163
163,43,"AFI",0.05,0.01,0.5,418,1237.964,161.469,592.402999999983,708.227999999995,206.394000000006,1057.69402122498,119.231999999996,3566,74.6000000000001,-155976646.478805,0.997863756551996,0.469760504956604,2735,2816,2992949,1500,0.492704017294181,0.645808736717828,0.000939993624333017
163,43,"AFIO",0.05,0.01,0.5,418,1186.466,161.008,627.084999999995,743.682000000017,207.879999999977,1006.85831260681,31.1339999999927,3634,74.6000000000001,-155976646.478805,0.997863756551996,0.469760504956604,2735,2816,2992949,1500,0.492704017294181,0.645808736717828,0.000939993624333017
163,43,"RF",0.05,0.01,0.5,447,1122.624,160.617,460.421000000002,583.094999999997,220.327000000001,943.868164777756,126.985000000003,3983.5,76.6000000000001,-155976815.279583,0.997795685763731,0.467228315182721,2731,2827,2992938,1504,0.491363799928032,0.644864226682409,0.000943665474428068
163,43,"Vanilla",0.05,0.01,0.5,488,1925.773,162.463,1217.18499999999,1351.027,240.38,1744.86480045319,138.805999999999,3945.3,80,-155976674.287311,0.997846597421506,0.468965840478491,2734,2821,2992944,1501,0.492169216921692,0.645572609208973,0.000941662647103494
164,44,"AFE",0.05,0.01,0.5,555,1746.209,161.255,951.292,1102.126,273.020999999983,1566.00077033043,158.873999999993,3776.9,84,-155957857.480818,0.999764516208352,0.857760202301838,2118,412,2997246,224,0.837154150197629,0.904355251921435,0.000137440628650767
164,44,"AFI",0.05,0.01,0.5,550,1435.746,160.881,644.57199999999,795.091999999998,271.63599999998,1256.1545958519,157.484999999999,3566,83.7,-155957870.841275,0.999763796531808,0.857452826372925,2117,413,2997245,225,0.836758893280632,0.903928266438941,0.000137774222409628
164,44,"AFIO",0.05,0.01,0.5,550,1244.981,159.814,581.730999999997,729.848000000005,269.550000000006,1066.54420208931,35.9520000000066,3634,83.7,-155957870.841275,0.999763796531808,0.857452826372925,2117,413,2997245,225,0.836758893280632,0.903928266438941,0.000137774222409628
164,44,"RF",0.05,0.01,0.5,595,1498.241,160.188,678.719000000008,840.369999999996,292.05799999999,1319.78738951683,169.32400000001,3983.5,86.8000000000002,-155957983.483332,0.999760805369494,0.854412903508762,2117,428,2997230,225,0.831827111984283,0.903928266438941,0.000142778128792544
164,44,"Vanilla",0.05,0.01,0.5,550,2051.614,162.294,1280.612,1429.385,269.573,1871.01764321327,155.378000000002,3945.3,84.2,-155957870.836035,0.999763797386446,0.857453046574685,2117,413,2997245,225,0.836758893280632,0.903928266438941,0.000137774222409628
165,45,"AFE",0.05,0.01,0.5,450,1473.638,161.282,796.547999999996,919.692000000001,221.289000000012,1294.10931015015,127.624999999994,3776.9,76.8000000000002,-155960902.702505,0.998869683514352,0.652172202524905,1898,833,2996789,480,0.694983522519224,0.798149705634987,0.000277886938379822
165,45,"AFI",0.05,0.01,0.5,440,1153.821,161.211,490.571999999992,610.149000000008,216.100000000012,974.538056850433,123.528000000002,3566,76.1000000000001,-155960902.754598,0.998869193498796,0.652161086351858,1898,833,2996789,480,0.694983522519224,0.798149705634987,0.000277886938379822
165,45,"AFIO",0.05,0.01,0.5,440,1082.36,161.619000000001,509.774000000001,630.311000000012,217.224999999994,902.555289983749,30.0970000000007,3634,76.1000000000001,-155960902.754598,0.998869193498796,0.652161086351858,1898,833,2996789,480,0.694983522519224,0.798149705634987,0.000277886938379822
165,45,"RF",0.05,0.01,0.5,562,1372.681,160.789,589.163999999999,741.570999999999,275.647999999994,1193.02370738983,158.793000000006,3983.5,84.5,-155960941.356535,0.998866207391971,0.651010903665553,1898,839,2996783,480,0.693459992692729,0.798149705634987,0.000279888524970794
165,45,"Vanilla",0.05,0.01,0.5,444,1737.118,162.593,1078.683,1199.68,217.838000000001,1556.18981814384,125.102,3945.3,76.9000000000001,-155960902.725039,0.998869571987766,0.65216777935219,1898,833,2996789,480,0.694983522519224,0.798149705634987,0.000277886938379822
166,46,"AFE",0.05,0.01,0.5,424,1311.98,160.586,664.876000000007,781.475000000008,208.603999999999,1133.60814142227,119.208999999999,3776.9,75,-155950597.652654,0.999653945653381,0.782887789523889,1841,659,2997215,285,0.7364,0.865945437441204,0.000219822447507801
166,46,"AFI",0.05,0.01,0.5,423,1237.984,160.71,592.456000000011,708.052000000013,207.487000000018,1058.52741122246,118.747000000016,3566,74.9000000000001,-155950597.657386,0.999653932866019,0.782888423539512,1841,659,2997215,285,0.7364,0.865945437441204,0.000219822447507801
166,46,"AFIO",0.05,0.01,0.5,423,1068.261,160.41,510.895000000002,627.467999999997,208.747999999991,889.469758749008,29.1000000000013,3634,74.9000000000001,-155950597.657386,0.999653932866019,0.782888423539512,1841,659,2997215,285,0.7364,0.865945437441204,0.000219822447507801
166,46,"RF",0.05,0.01,0.5,550,1311.386,160.211,544.836000000011,693.183000000009,269.447999999978,1133.21184539795,154.158000000008,3983.5,83.7,-155950625.57556,0.999653794636985,0.782494404647258,1841,662,2997212,285,0.735517379145026,0.865945437441204,0.000220823156677032
166,46,"Vanilla",0.05,0.01,0.5,423,1560.033,162.146,926.651000000002,1041.7,207.090000000002,1379.6713886261,118.063999999999,3945.3,75.5,-155950598.985732,0.999651957650006,0.782830357770028,1841,659,2997215,285,0.7364,0.865945437441204,0.000219822447507801
167,47,"AFE",0.05,0.01,0.5,640,1781.815,160.879000000001,900.432999999993,1072.32999999998,313.883999999992,1603.08987379074,180.020000000002,3776.9,89.9000000000001,-155941913.264184,0.997894936964507,0.623195025746931,1818,1139,2996383,660,0.614812309773419,0.73365617433414,0.00037998053058493
167,47,"AFI",0.05,0.01,0.5,772,1841.556,161.492999999999,817.542999999987,1022.30800000002,379.165999999993,1661.81926822662,215.878999999991,3566,99,-155941801.219648,0.997904016296158,0.624965448129511,1820,1131,2996391,658,0.616740088105727,0.734463276836158,0.00037731165943069
167,47,"AFIO",0.05,0.01,0.5,772,1665.598,159.622,770.384,973.80399999999,377.242999999992,1488.24310040474,93.0080000000253,3634,99,-155941801.219648,0.997904016296158,0.624965448129511,1820,1131,2996391,658,0.616740088105727,0.734463276836158,0.00037731165943069
167,47,"RF",0.05,0.01,0.5,656,1550.702,159.555,672.980000000001,848.364000000009,321.939000000015,1373.34366464615,183.698000000002,3983.5,91,-155942112.379962,0.997846424603816,0.62059683433884,1818,1164,2996358,660,0.609657947686117,0.73365617433414,0.00038832075294193
167,47,"Vanilla",0.05,0.01,0.5,765,2508.998,162.233,1511.538,1715.96300000001,374.474999999995,2328.38555526733,215.271000000004,3945.3,99.0999999999999,-155941747.674394,0.997871262647616,0.626008111611701,1824,1130,2996392,654,0.617467840216655,0.736077481840194,0.00037697805053641
168,48,"AFE",0.05,0.01,0.5,428,1435.413,160.701,783.906000000001,900.782000000014,211.259000000003,1256.94467759132,120.450999999988,3764.3,75.3000000000002,-155985808.561294,0.998711400150392,0.52098989263631,1839,1702,2995749,710,0.519344817848066,0.721459395841506,0.000567815787480763
168,48,"AFI",0.05,0.01,0.5,432,1219.243,160.8,563.469999999998,681.428999999979,213.082999999973,1040.28098678589,121.322999999998,3553.8,75.5,-155985740.222068,0.998724015878055,0.523056028390796,1842,1694,2995757,707,0.520927601809955,0.722636327971754,0.000565146853109525
168,48,"AFIO",0.05,0.01,0.5,432,1203.382,160.353,634.38999999999,753.356999999995,214.034000000023,1024.89625477791,32.8010000000004,3553.8,75.5,-155985740.222068,0.998724015878055,0.523056028390796,1842,1694,2995757,707,0.520927601809955,0.722636327971754,0.000565146853109525
168,48,"RF",0.05,0.01,0.5,488,1256.347,160.03,555.779,687.278000000002,239.863999999999,1078.18953132629,136.498,3983.5,79.4000000000001,-155985854.550855,0.998718123791846,0.521067517780177,1839,1708,2995743,710,0.518466309557372,0.721459395841506,0.000569817488259191
168,48,"Vanilla",0.05,0.01,0.5,432,1623.445,162,980.284,1097.476,212.423999999998,1443.3538236618,120.513,3945.3,76.0999999999999,-155985846.763217,0.9986988054292,0.5202246388053,1837,1707,2995744,712,0.51834085778781,0.720674774421342,0.000569483871462786
169,49,"AFE",0.05,0.01,0.5,401,1300.437,161.843,669.658,781.453000000003,200.265999999995,1119.72674107552,114.984000000011,3776.9,73.4000000000001,-155940273.546003,0.997919020531052,0.910355204674996,3023,294,2996498,185,0.911365691890262,0.942331670822943,9.81049068470551e-05
169,49,"AFI",0.05,0.01,0.5,403,1224.2,162.093,591.443000000004,703.589999999997,201.00799999998,1043.3989841938,115.694999999993,3672.4,73.6000000000001,-155940293.460325,0.99792315956845,0.909849622111002,3022,295,2996497,186,0.911064214651794,0.942019950124688,9.84385970063988e-05
169,49,"AFIO",0.05,0.01,0.5,403,1193.302,161.864,643.73,756.294999999989,201.318000000023,1012.95236325264,32.2830000000049,3726.9,73.5,-155940293.460325,0.99792315956845,0.909849622111002,3022,295,2996497,186,0.911064214651794,0.942019950124688,9.84385970063988e-05
169,49,"RF",0.05,0.01,0.5,417,1166.52,161.461,531.078999999995,646.727999999995,207.909999999992,986.463752269745,119.140000000001,3983.5,74.5,-155940321.575093,0.997919405658176,0.909500009474065,3022,298,2996494,186,0.910240963855422,0.942019950124688,9.943966748443e-05
169,49,"Vanilla",0.05,0.01,0.5,401,1646.906,161.946,1028.078,1139.783,199.514000000001,1466.02184963226,114.552999999999,3945.3,74,-155940293.466097,0.997923776603994,0.909850627943235,3022,295,2996497,186,0.911064214651794,0.942019950124688,9.84385970063988e-05
170,50,"AFE",0.05,0.01,0.5,502,1652.815,187.875,796.426000000013,950.487000000016,299.780999999999,1444.0397465229,160.241000000004,3776.9,80.4000000000001,-155969710.195127,0.952664486131114,0.37225027536474,1663,1775,2995490,1072,0.483711460151251,0.608043875685558,0.000592206561648703
170,50,"AFI",0.05,0.01,0.5,499,1472.528,188.531,619.274999999992,772.360000000001,297.899000000018,1262.89428496361,159.230000000014,3566,80.2,-155969710.250894,0.952657170625736,0.372137899236264,1663,1775,2995490,1072,0.483711460151251,0.608043875685558,0.000592206561648703
170,50,"AFIO",0.05,0.01,0.5,499,1353.208,188.53,613.586000000023,766.291000000007,297.575000000003,1143.60593390465,46.7489999999989,3566,80.2,-155969710.250894,0.952657170625736,0.372137899236264,1663,1775,2995490,1072,0.483711460151251,0.608043875685558,0.000592206561648703
170,50,"RF",0.05,0.01,0.5,706,1832.632,187.004,758.358000000001,969.283999999994,408.622000000003,1624.61546206474,222.642999999997,3983.5,94.4000000000001,-155969761.661392,0.9526605391446,0.371288636457164,1663,1781,2995484,1072,0.482868757259001,0.608043875685558,0.000594208386645825
170,50,"Vanilla",0.05,0.01,0.5,500,1980.112,185.77,1146.108,1299.935,296.466999999999,1773.30278086662,159.543000000002,3945.3,80.8,-155969710.243255,0.952669161935632,0.372142099362257,1663,1775,2995490,1072,0.483711460151251,0.608043875685558,0.000592206561648703
171,51,"AFE",0.05,0.01,0.5,396,3937.245,523.383,1958.296,2262.71300000003,704.367000000022,3355.19855928421,314.867000000017,3776.9,73.1000000000001,-155959874.249862,0.999775571995251,0.877661081232095,1960,242,2997618,180,0.890099909173479,0.91588785046729,8.0724249964975e-05
171,51,"AFI",0.05,0.01,0.5,398,3548.835,522.329,1567.09999999999,1871.692,707.720000000014,2968.65007829666,315.726999999999,3566,73.2,-155959871.848034,0.999775990050473,0.878113818297839,1960,241,2997619,180,0.8905043162199,0.91588785046729,8.0390678684128e-05
171,51,"AFIO",0.05,0.01,0.5,398,3207.735,521.913,1461.30899999999,1764.30200000001,705.286999999986,2627.26210713387,85.2100000000282,3634,73.2,-155959871.848034,0.999775990050473,0.878113818297839,1960,241,2997619,180,0.8905043162199,0.91588785046729,8.0390678684128e-05
171,51,"RF",0.05,0.01,0.5,424,3530.735,523.645,1490.88700000001,1814.584,756.521999999993,2948.56694126129,336.522999999997,3983.5,75,-155959876.761858,0.99977576512367,0.878082981685831,1960,242,2997618,180,0.890099909173479,0.91588785046729,8.0724249964975e-05
171,51,"Vanilla",0.05,0.01,0.5,396,4446.896,520.974,2515.257,2815.861,700.853999999992,3867.29973316193,312.353999999998,3945.3,73.5999999999999,-155959871.845003,0.999776071728674,0.878119315571407,1960,241,2997619,180,0.8905043162199,0.91588785046729,8.0390678684128e-05
176,56,"AFE",0.05,0.01,0.5,438,1247.496,161.171,580.423999999992,700.73299999999,218.285999999999,1068.5233232975,124.205000000001,3764.3,76,-155950764.857937,0.997624327403982,0.940440823259539,2726,149,2996987,138,0.948173913043478,0.951815642458101,4.97141270866587e-05
176,56,"AFI",0.05,0.01,0.5,442,1203.722,169.031,504.952000000007,629.877000000005,230.600000000027,1015.85903716087,128.960999999991,3553.8,76.2,-155950764.855744,0.997624331481432,0.940441079593864,2726,149,2996987,138,0.948173913043478,0.951815642458101,4.97141270866587e-05
176,56,"AFIO",0.05,0.01,0.5,442,1123.489,168.39,507.527000000007,632.875999999989,232.369000000012,936.325379371643,44.3910000000024,3553.8,76.2,-155950764.855744,0.997624331481432,0.940441079593864,2726,149,2996987,138,0.948173913043478,0.951815642458101,4.97141270866587e-05
176,56,"RF",0.05,0.01,0.5,406,1015.291,161.12,401.935000000005,512.415000000001,198.359999999997,836.82518362999,113.867000000002,3983.5,73.8000000000002,-155950795.686276,0.997617293163022,0.940043594555371,2726,152,2996984,138,0.947185545517721,0.951815642458101,5.07150826655847e-05
176,56,"Vanilla",0.05,0.01,0.5,435,1556.003,161.682,909.209000000002,1027.836,212.836999999999,1376.24874901772,122.486999999999,3945.3,76.3,-155950764.85355,0.997624934885694,0.940444295854873,2726,149,2996987,138,0.948173913043478,0.951815642458101,4.97141270866587e-05
177,57,"AFE",0.05,0.01,0.5,406,1270.519,161.428,636.006000000006,748.584000000009,203.048999999991,1091.37397956848,115.911999999998,3761.5,73.8000000000002,-155949363.433312,0.999739454697115,0.846454266518987,2845,667,2995994,494,0.810079726651481,0.852051512428871,0.000222581066059858
177,57,"AFI",0.05,0.01,0.5,407,1152.829,169.152,493.603000000002,609.360000000001,212.144000000014,964.610225439072,118.622000000007,3551.1,73.8000000000002,-155949363.446942,0.999739461193314,0.846454039534894,2845,667,2995994,494,0.810079726651481,0.852051512428871,0.000222581066059858
177,57,"AFIO",0.05,0.01,0.5,407,1079.241,168.438,507.260999999991,623.544999999987,213.748999999993,891.760385751724,30.060999999997,3551.1,73.8000000000002,-155949363.446942,0.999739461193314,0.846454039534894,2845,667,2995994,494,0.810079726651481,0.852051512428871,0.000222581066059858
177,57,"RF",0.05,0.01,0.5,445,1120.689,161.522,463.495999999996,585.250999999993,217.438999999991,941.356199502945,125.360000000001,3660.8,76.4000000000001,-155949389.428845,0.999739309582023,0.846404593629387,2845,670,2995991,494,0.809388335704125,0.852051512428871,0.000223582180300007
177,57,"Vanilla",0.05,0.01,0.5,405,1495.093,161.994,879.772999999999,990.806000000001,197.945,1314.8853096962,113.976999999998,3945.3,74.3,-155949363.434936,0.999739479482613,0.846454886225751,2845,667,2995994,494,0.810079726651481,0.852051512428871,0.000222581066059858
178,58,"AFE",0.05,0.01,0.5,552,1628.351,162.072,812.487999999992,966.807000000008,287.422000000035,1448.64387440681,161.163999999989,3776.9,83.8000000000002,-155943181.100811,0.999477537438778,0.694037715530912,1771,767,2997153,309,0.69779353821907,0.851442307692308,0.000255844051875967
178,58,"AFI",0.05,0.01,0.5,551,1418.232,168.267,602.051000000016,754.652000000008,283.77400000002,1230.93227767944,159.491999999987,3566,83.7,-155943181.104581,0.999477515789152,0.694036992496821,1771,767,2997153,309,0.69779353821907,0.851442307692308,0.000255844051875967
178,58,"AFIO",0.05,0.01,0.5,551,1352.598,161.005,636.656999999997,796.274000000011,303.021999999988,1173.38792419434,39.4920000000011,3634,83.7,-155943181.104581,0.999477515789152,0.694036992496821,1771,767,2997153,309,0.69779353821907,0.851442307692308,0.000255844051875967
178,58,"RF",0.05,0.01,0.5,636,1498.834,160.715,641.456000000006,811.599999999996,310.595999999993,1320.49571490288,179.263999999996,3983.5,89.6000000000001,-155943319.066568,0.999469232161222,0.691014191862753,1771,787,2997133,309,0.69233776387803,0.851442307692308,0.00026251534397182
178,58,"Vanilla",0.05,0.01,0.5,550,1900.933,161.736,1132.61,1280.807,268.858999999998,1721.1256980896,154.794000000001,3945.3,84.2,-155943181.105655,0.999477538400984,0.694037754265004,1771,767,2997153,309,0.69779353821907,0.851442307692308,0.000255844051875967
179,59,"AFE",0.05,0.01,0.5,406,1486.052,161.114,858.052999999998,969.305999999997,199.858000000009,1306.48157572746,114.314999999994,3761.5,73.8000000000002,-155942744.905811,0.999558599393651,0.63947634172712,1580,794,2997306,320,0.665543386689132,0.831578947368421,0.000264834395116907
179,59,"AFI",0.05,0.01,0.5,410,1182.889,159.521000000001,554.867000000003,666.615000000013,200.708000000012,1004.99847340584,114.624000000001,3551.1,74,-155942744.898164,0.999558774855654,0.639747299248983,1580,794,2997306,320,0.665543386689132,0.831578947368421,0.000264834395116907
179,59,"AFIO",0.05,0.01,0.5,410,1097.507,158.734,551.445000000007,663.165000000006,200.55999999998,920.309302091599,33.6019999999953,3551.1,74,-155942744.898164,0.999558774855654,0.639747299248983,1580,794,2997306,320,0.665543386689132,0.831578947368421,0.000264834395116907
179,59,"RF",0.05,0.01,0.5,452,1256.449,161.3,589.079000000001,713.452,221.957999999998,1077.15691328049,127.931999999999,3660.8,76.9000000000001,-155942754.706219,0.999558757037352,0.639200514093745,1580,795,2997305,320,0.665263157894737,0.831578947368421,0.00026516793969514
179,59,"Vanilla",0.05,0.01,0.5,404,1673.581,160.718,1057.796,1169.17,198.670000000001,1494.28914618492,114.223,3945.3,74.2,-155942844.7873,0.999556127126127,0.63681506783037,1579,801,2997299,321,0.66344537815126,0.831052631578947,0.000267169207164538
180,60,"AFE",0.05,0.01,0.5,595,1737.787,160.75,898.363999999994,1061.38600000001,292.035999999996,1558.63490891457,170.667,3776.9,86.8000000000002,-155945682.569224,0.988982084238696,0.833639058441805,2622,470,2996560,348,0.847994825355757,0.882828282828283,0.000156821920367831
